WN,SamRefAVG,Err,fitdata
2841.,0.35171321417057705,0.06101247639621924,0.3690218806526269
2842.,0.33451286399349445,0.05779825762681407,0.36910699019210597
2843.,0.3285694666022552,0.05607215886499627,0.36919439489503714
2844.,0.3330987448794894,0.04203389206801075,0.36928418045389827
2845.,0.35185348363864094,0.08609081898668727,0.36937643664319086
2846.,0.37353857918519495,0.06180422269049736,0.36947125755616284
2847.,0.36308703438136447,0.07733653955415729,0.36956874185773536
2848.,0.3589545521301056,0.09269084353192257,0.36966899305491485
2849.,0.36614342167163244,0.08990868547304023,0.3697721197860856
2850.,0.40040820942100813,0.06399431253691577,0.36987823613070536
2851.,0.35912231059951094,0.0673119457279406,0.36998746194106646
2852.,0.34516230407813436,0.10425015246686231,0.37009992319793633
2853.,0.3568212332333325,0.11165919964049796,0.3702157523920643
2854.,0.35062735326271355,0.11280412591896172,0.3703350889337261
2855.,0.3336576392295983,0.11378162469736298,0.37045807959268673
2856.,0.3238341786938991,0.10263932874132739,0.37058487897119075
2857.,0.3211864767619925,0.0799617112039886,0.37071565001284384
2858.,0.33669702714665095,0.05629606646506084,0.3708505645505318
2859.,0.37125874558195093,0.05437792076215268,0.3709898038968356
2860.,0.36534534021283466,0.06892308663349726,0.3711335594807509
2861.,0.3757037314648851,0.09668541192930843,0.37128203353490613
2862.,0.3918642834034293,0.03749872243434687,0.3714354398379068
2863.,0.3921222494686938,0.06643682113083155,0.37159400451691477
2864.,0.3161682736622672,0.06200596408801627,0.3717579669161089
2865.,0.32540714896358613,0.0638836947687481,0.37192758053727637
2866.,0.34908324407978775,0.0817208850410207,0.37210311405945545
2867.,0.33909840099906957,0.09631102155555664,0.372284852445308
2868.,0.3427093141899278,0.08629531632122572,0.3724730981427451
2869.,0.3405828947368421,0.13504490972997804,0.37266817239128264
2870.,0.3330880796565179,0.09033422368793041,0.37287041664367615
2871.,0.35881970358756105,0.08156211327770004,0.3730801941145892
2872.,0.39270108213852367,0.09162372197053187,0.3732978914694161
2873.,0.39393482185389206,0.10009392428204551,0.37352392066791673
2874.,0.3367896683205827,0.06308646120679809,0.37375872097906593
2875.,0.35321428919537984,0.06555449003105697,0.37400276118549575
2876.,0.3859322097837004,0.08088163366282514,0.37425654199814995
2877.,0.4129765344787154,0.08401299578457945,0.37452059870432197
2878.,0.3806143411041747,0.11733979580995303,0.3747955040751498
2879.,0.3937791977168225,0.10416229784858667,0.3750818715619536
2880.,0.4022711696504479,0.09776189125215251,0.3753803588145876
2881.,0.3654460527457812,0.06677049455543317,0.3756916715593058
2882.,0.3918417913402878,0.07384730653072236,0.3760165678786106
2883.,0.4194574710057989,0.03125149922601763,0.37635586294125517
2884.,0.41633417712029586,0.08076524243268143,0.37671043423713374
2885.,0.39242582646945207,0.07827123523184723,0.3770812273793634
2886.,0.39642853031656244,0.0635849819216175,0.3774692625446004
2887.,0.3707968600563898,0.07433986138757455,0.3778756416327528
2888.,0.326838206070843,0.09061367511098926,0.37830155623898537
2889.,0.35038186708978447,0.07210860406891413,0.37874829654455183
2890.,0.38049743577038375,0.09065961512459378,0.379217261248873
2891.,0.4290203653669781,0.0889991536752637,0.3797099686838226
2892.,0.4481767310468416,0.034975820695178926,0.3802280692728738
2893.,0.3901409228158609,0.03043419043655205,0.3807733595231953
2894.,0.3749096904845242,0.07830801051273215,0.38134779776868416
2895.,0.3844972041612484,0.12326802871692556,0.3819535219171447
2896.,0.443148881530723,0.11432087236990413,0.3825928694964304
2897.,0.40204098844543124,0.08895195436690992,0.3832684003436314
2898.,0.3752951248334297,0.09084054212378606,0.3839829223398821
2899.,0.3385933696140596,0.09007408322433577,0.38473952066298966
2900.,0.3274091698661796,0.05483706848866724,0.38554159111319636
2901.,0.35099105638366807,0.03634514368955368,0.38639287816686996
2902.,0.355882949158084,0.054453721482033694,0.38729751853233546
2903.,0.3262325079349085,0.045851420749611564,0.388260091125826
2904.,0.3738595261048252,0.09442612103201795,0.3892856745591262
2905.,0.37938833839412694,0.050231116083610104,0.3903799134407233
2906.,0.3560705245416007,0.06031094423505056,0.39154909504769303
2907.,0.3784475572102006,0.09141357375320046,0.3928002382367988
2908.,0.34617194293046716,0.07637024563598152,0.3941411968437777
2909.,0.3324036705596844,0.0809149432971229,0.3955807802863972
2910.,0.36350395784423795,0.06722353741044779,0.3971288946609124
2911.,0.3857905520251129,0.05299909560266862,0.39879670832998604
2912.,0.3697475680612996,0.0614340467796148,0.4005968468771559
2913.,0.3436246270273025,0.06038587000933599,0.40254362339195976
2914.,0.3107774656168516,0.05066492746378477,0.4046533114060598
2915.,0.3423130112952385,0.055368913370545246,0.406944469494331
2916.,0.35703555996444264,0.07582820144892372,0.409438328675069
2917.,0.3779944514666215,0.06696810254177135,0.4121592564032648
2918.,0.4015804182609151,0.09607448277652077,0.41513531429293343
2919.,0.4694210064194388,0.07542321196622535,0.41839893090748
2920.,0.4346493386313937,0.05408184369655039,0.42198771624219855
2921.,0.38921339443918945,0.058284295743912,0.4259454511587746
2922.,0.3557697248433907,0.05693278871248235,0.4303232933339487
2923.,0.3902224703918608,0.09394140618974034,0.4351812516049635
2924.,0.4022666052153468,0.16218688138740361,0.4405899932844979
2925.,0.37724663163820604,0.11030365359895705,0.44663306434391686
2926.,0.3436759785437357,0.06884733873607018,0.4534096203276574
2927.,0.3697052723913823,0.0778808936973857,0.46103778584153604
2928.,0.35839588338471345,0.09246463819092571,0.46965878051297455
2929.,0.399506179016758,0.08064237762060769,0.47944196487565127
2930.,0.440273991797676,0.062375748781556155,0.4905909610210145
2931.,0.46622279311214665,0.09789606036296492,0.5033509708280575
2932.,0.4464654456752109,0.0668917145432036,0.5180173121405808
2933.,0.4310832960477255,0.0392623033109609,0.5349449512827831
2934.,0.4818307626346534,0.05946872162406969,0.5545583028852106
2935.,0.5558372876764283,0.10231114842009847,0.5773595725988837
2936.,0.5985012990903644,0.0986897598367816,0.603932057985917
2937.,0.6850322800723011,0.11762099425759234,0.6349315026025311
2938.,0.729316696535245,0.13450287670016212,0.6710529981197004
2939.,0.7610791632185155,0.16381522650131247,0.7129522618915971
2940.,0.7888972852321467,0.10241514385119807,0.761088687068791
2941.,0.8770610972436135,0.05540896776489458,0.8154477180883377
2942.,0.9554728374425409,0.10185926460287029,0.875106390487816
2943.,0.9907649962054798,0.11605090476543387,0.9376607759914839
2944.,1.0171802093887201,0.11852345430205988,0.9986829746873331
2945.,1.1010289989174702,0.08549653044794456,1.051619816449616
2946.,1.1428848592232381,0.09602996085425866,1.0887089490689532
2947.,1.1816275460768144,0.07407118458901103,1.1031601029075793
2948.,1.154958412393107,0.06513306021409591,1.091826682805215
2949.,1.1796450735889996,0.13938059890549848,1.0566782730093627
2950.,1.0663287729710031,0.10164811381961505,1.0039331371422562
2951.,1.04979658286742,0.11865498223757198,0.9415123724623965
2952.,0.9385775374310992,0.0875394095158831,0.876550512643327
2953.,0.8918716209306289,0.08749381981811347,0.8141021612417585
2954.,0.8797920322504149,0.03851361497770039,0.757032450026731
2955.,0.7590522676353223,0.07436954141000571,0.7065208603399411
2956.,0.6817741272443715,0.07892007650795244,0.6626798356507965
2957.,0.6412886132128438,0.10293083493562397,0.6250515205266943
2958.,0.6487066697109702,0.05720872171550345,0.5929343078427438
2959.,0.6931875390489414,0.1182143419169671,0.5655703559755013
2960.,0.6102903241258184,0.0722147769036583,0.542240598076605
2961.,0.5523660208683586,0.08909012230559389,0.5223051570046504
2962.,0.5143826879452381,0.09159528484407926,0.5052143721263033
2963.,0.46206144203971145,0.10257204827808736,0.49050546256807115
2964.,0.4724710531616334,0.07584200549381763,0.477793137080912
2965.,0.47879170572514457,0.08736729225063374,0.4667584520153442
2966.,0.4355495223206531,0.08949903342306706,0.45713797299643805
2967.,0.4589402583119861,0.06977985910737708,0.4487140994540667
2968.,0.4408738199500309,0.029566833903325814,0.44130680606745737
2969.,0.47241379123410954,0.06070274903256944,0.4347667700686441
2970.,0.46120638893418126,0.07187377954765332,0.4289697350503907
2971.,0.43753186825261653,0.06125607912168049,0.42381192683390967
2972.,0.4720310088612472,0.08582682992124104,0.4192063407063419
2973.,0.4783360878661087,0.10029561866603094,0.4150797390959441
2974.,0.4430506340481115,0.10013472059539491,0.4113702232166319
2975.,0.3934244124868466,0.056081168730255884,0.40802526614390455
2976.,0.4299248927843894,0.08186663205122398,0.4050001160391151
2977.,0.4778611899816091,0.06474467294293991,0.40225649619989906
2978.,0.4577671787672502,0.052732299863074865,0.3997615433653487
2979.,0.5049971476199296,0.08373558140706418,0.397486937614123
2980.,0.45669145353623886,0.08850126184113315,0.3954081867111374
2981.,0.42018895938584105,0.0562084449812485,0.39350403531895983
2982.,0.4025783327368407,0.06946260553245791,0.39175597547716173
2983.,0.4031031249579979,0.10260680741007659,0.39014783948840054
2984.,0.36417418089493686,0.07856076772553378,0.38866546009621505
2985.,0.38996537576841844,0.07660392810629205,0.38729638580641473
2986.,0.41571986402601235,0.047093092924996256,0.3860296415579245
2987.,0.42782043271824755,0.05216495498073525,0.38485552682093627
2988.,0.37353708305728694,0.05456755145407945,0.38376544469286533
2989.,0.3477509293174112,0.07288607846540246,0.38275175675624806
2990.,0.3852998838496331,0.07328020903321611,0.3818076594201693
2991.,0.4212834857450242,0.06686863160819013,0.3809270782372671
2992.,0.39619245657703245,0.06105317561848888,0.3801045773103517
2993.,0.36540947960923337,0.08030791195729817,0.37933528140646144
2994.,0.35671429846145525,0.11740648782477256,0.37861480880556714
2995.,0.38359540285768307,0.07750257482697492,0.3779392132448984
2996.,0.3935469865261006,0.07542151406495375,0.37730493359286504
2997.,0.34632720248751525,0.07632691686374739,0.37670875011055566
2998.,0.3300755452071855,0.07855674128111706,0.37614774634318693
2999.,0.3113537308104249,0.06077438813449494,0.37561927583613536
3000.,0.330359490407009,0.06636045885869479,0.37512093299628163
3001.,0.3834126438056164,0.07664941397142618,0.37465052752415345
3002.,0.40092607296137334,0.1298402869075608,0.37420606192962275
3003.,0.3825692728748057,0.15383118455432426,0.37378571171683134
3004.,0.38726961770623736,0.14285549518818585,0.3733878078851133
3005.,0.4004686155245431,0.14281098066357245,0.3730108214440067
3006.,0.3698664533665552,0.05882217869957358,0.37265334968368474
3007.,0.38978906831944954,0.05029421803502927,0.37231410397864934
3008.,0.42062002810863,0.03970497184248602,0.3719918989334492
3009.,0.4253106840957363,0.06414889441271826,0.3716856427054245
3010.,0.3858411836740574,0.10901105800615371,0.37139432836180863
3011.,0.3410501400480165,0.08519351226425699,0.37111702614755965
3012.,0.304487981117857,0.09056548070583605,0.37085287655656884
3013.,0.3364260363450072,0.13915459417926698,0.3706010841128404
3014.,0.3590862926317579,0.13151235485163115,0.37036091178020547
3015.,0.39203255644573914,0.09888201850008208,0.37013167592943713
3016.,0.43260668523676876,0.1581537093540539,0.369912741800511
3017.,0.41578265013220955,0.13329060386346092,0.3697035194054298
3018.,0.3685075216236079,0.10407774308024906,0.36950345982367255
3019.,0.2816845889090415,0.0984066633516535,0.3693120518480865
3020.,0.2940752923683985,0.06909114330706988,0.3691288189440463
3021.,0.3169001577401195,0.11993076140165902,0.368953316489062
3022.,0.3282894192081171,0.11774272013759957,0.36878512926381557
3023.,0.33728856614191727,0.06819000310805827,0.36862386916892576
3024.,0.3700700262358872,0.11122916596097496,0.36846917314464506
3025.,0.4122388368230618,0.1238589930402788,0.3683207012732385
3026.,0.40477378367028627,0.07852974638370595,0.36817813504602914
3027.,0.421858028313099,0.1144761541654752,0.3680411757790603
3028.,0.4165856695557471,0.1404779464980467,0.3679095431630571
3029.,0.41853212518592725,0.10686086109256134,0.3677829739348937
3030.,0.416604240142659,0.10137291897805653,0.3676612206591253
3031.,0.4036614704138864,0.14998071568613258,0.3675440506093338
3032.,0.4317268901036988,0.18809075067393066,0.36743124474009503
3033.,0.41755886405646114,0.16583030188837988,0.3673225967413128
3034.,0.36730927033674426,0.11987699996329608,0.3672179121674976
3035.,0.33707582659587304,0.06243657407663156,0.36711700763530963
3036.,0.3432306703039751,0.06564167426226035,0.36701971008334466
3037.,0.39455349805250794,0.09565704052995012,0.3669258560887312
3038.,0.39754976373084444,0.08295462081590228,0.366835291235632
3039.,0.36904609509261027,0.04706623829849327,0.3667478695312131
3040.,0.39023120307525977,0.024862777805096586,0.366663452865064
3041.,0.4093486808676959,0.08501344233689472,0.36658191050843053
3042.,0.4412513202622314,0.0649592579286428,0.3665031186499575
3043.,0.38134091005676474,0.06218833325487374,0.3664269599649454
3044.,0.40475758514872545,0.043040761048854265,0.36635332321539527
3045.,0.40629718483726257,0.09011848284163268,0.3662821028783641
3046.,0.40777047714018066,0.07719630832464926,0.3662131988003721
3047.,0.38497228276477075,0.07628402692866337,0.3661465158758061
3048.,0.3238697204589844,0.07657906746798895,0.36608196374744034
3049.,0.33301625254331335,0.0796163227895983,0.36601945652736184
