WN,SamRefAVG,Err,fitdata
2750.,1.1737962280494527,0.08858693353239455,1.2034593064622494
2751.,1.1402747646533986,0.10955276850937146,1.2036550978115734
2752.,1.1647178205223236,0.13216490076519202,1.2038529599957977
2753.,1.1382266128471892,0.05851972889532578,1.2040529259619968
2754.,1.1427096726190478,0.12797351947455426,1.2042550293582397
2755.,1.1241019189431396,0.05360890945411763,1.2044593045522871
2756.,1.0808794574577918,0.074124048411397,1.204665786650898
2757.,1.1075726539562196,0.057728628544124645,1.2048745115197506
2758.,1.1778567681705663,0.12153805555307534,1.2050855158040152
2759.,1.1590821618812526,0.08920570129002045,1.2052988369495965
2760.,1.12466434092708,0.10425295278010771,1.2055145132250724
2761.,1.0611783588598753,0.035754806385210454,1.205732583744358
2762.,1.1050807395739848,0.08638956163173436,1.2059530884901202
2763.,1.1871827139310747,0.13654159926591433,1.2061760683379732
2764.,1.2006019700425252,0.10491582074439487,1.2064015650814854
2765.,1.1282962205351703,0.08792490207978708,1.2066296214580299
2766.,1.1662895258315638,0.1268203171926977,1.2068602811755098
2767.,1.142219118574582,0.14486050758663824,1.2070935889399974
2768.,1.1192179335544978,0.07998868125765372,1.2073295904843184
2769.,1.0493236760236653,0.05066519479847272,1.2075683325976228
2770.,1.0842149108903705,0.059706989318134625,1.2078098631559815
2771.,1.1360817570736286,0.07459892263078972,1.2080542311540488
2772.,1.0942875493739974,0.08000160533641916,1.2083014867378374
2773.,1.1034543303427813,0.0814133060600033,1.2085516812386468
2774.,1.0967480638300402,0.09911935589617826,1.208804867208198
2775.,1.106441471176255,0.13851222585705691,1.2090610984550212
2776.,1.1227063026402953,0.08829929185891132,1.2093204300821503
2777.,1.1585963211456936,0.0570480263124008,1.2095829185261764
2778.,1.1460848665253736,0.09116099376144503,1.209848621597724
2779.,1.1368243706493752,0.19241999226134002,1.2101175985234032
2780.,1.1562080402965216,0.12996524326376363,1.210389909989305
2781.,1.216789853927683,0.20959269614431975,1.210665618186106
2782.,1.1936708002256808,0.12315552305758158,1.2109447868558512
2783.,1.210155442756401,0.10482122429248628,1.2112274813404886
2784.,1.1925406469328095,0.1388230312220612,1.2115137686322317
2785.,1.154883939476264,0.12116059574606783,1.2118037174258303
2786.,1.2017169603186764,0.14477921086395554,1.2120973981728387
2787.,1.248349466822546,0.1330717535782669,1.2123948831379607
2788.,1.2603342846422625,0.12761328884833045,1.2126962464575777
2789.,1.2171821682360766,0.11164001992132977,1.213001564200544
2790.,1.2215697548632711,0.12598976494869965,1.2133109144313696
2791.,1.2452,0.1173956920981404,1.2136243772758815
2792.,1.241996742785094,0.12571168213433898,1.2139420349894914
2793.,1.235535783093795,0.09462506742028788,1.2142639720281874
2794.,1.2021214543984013,0.13758473671008686,1.214590275122371
2795.,1.2590813881760177,0.136006630205323,1.2149210333536828
2796.,1.295088824249847,0.12124335599289014,1.215256338234949
2797.,1.2950929599129157,0.10424732382326284,1.215596283793404
2798.,1.3038319162617888,0.10341943692718411,1.2159409666573433
2799.,1.2831354295099135,0.11635375188346073,1.2162904861463737
2800.,1.2085919727072043,0.10244980998559992,1.2166449443654326
2801.,1.187115219051255,0.08793082021865509,1.2170044463027656
2802.,1.24166401549572,0.11153771787621582,1.2173690999320521
2803.,1.2274776032771615,0.10063504310502037,1.2177390163188906
2804.,1.1678860218643077,0.06503072344131149,1.2181143097318552
2805.,1.18673383597915,0.0940933892934417,1.2184950977583582
2806.,1.2334336962968238,0.1164894544460776,1.2188815014255612
2807.,1.250063178395839,0.18879550005479626,1.2192736453265884
2808.,1.233244843198536,0.10661399381329968,1.2196716577523228
2809.,1.1845459252541195,0.07989459177956429,1.2200756708290612
2810.,1.2589382446371846,0.08979221381321333,1.220485820662353
2811.,1.2920503244326877,0.08719127978876921,1.220902247487324
2812.,1.2064262246944233,0.11301860716810463,1.2213250958258481
2813.,1.179359048564356,0.10233786729924764,1.2217545146509212
2814.,1.189601007781913,0.09583668438070864,1.222190657558626
2815.,1.1537363386954473,0.07658641112820731,1.2226336829481026
2816.,1.2242884885466607,0.13056462408209688,1.2230837542099522
2817.,1.262260223485121,0.1081558390096223,1.2235410399235471
2818.,1.214667796650462,0.08857247412935484,1.2240057140637344
2819.,1.1705748344686893,0.03981444281672778,1.2244779562174561
2820.,1.2167098924445625,0.07521023051794208,1.2249579518108473
2821.,1.281172620783513,0.08389560458970301,1.2254458923474032
