WN,SamRefAVG,Err,fitdata
2750.,0.4308640680368533,0.08892763037124457,0.4597924903702274
2751.,0.47702594062771236,0.08238680193913071,0.45988889331281935
2752.,0.4580207261631212,0.0628854318103663,0.45998635864872833
2753.,0.4245186308880845,0.06395745438528011,0.460084903923097
2754.,0.4765279957374899,0.09321376781233967,0.4601845470673286
2755.,0.437928781640314,0.11517631359487904,0.4602853064097213
2756.,0.4512020988272532,0.12183736600054133,0.46038720068645367
2757.,0.4416608961732387,0.12902235900642653,0.46049024905293556
2758.,0.42522834894453354,0.09365812929041456,0.4605944710955381
2759.,0.4026948433836312,0.07007711988008929,0.4606998868437183
2760.,0.4193148183189868,0.08541701704397066,0.4608065167825534
2761.,0.4075463802326361,0.04347545841344731,0.4609143818657004
2762.,0.39738448445331714,0.03287135200187257,0.4610235035287992
2763.,0.41362928288064643,0.07021037315668564,0.46113390370333573
2764.,0.4211766439788089,0.10477168113919065,0.4612456048309841
2765.,0.44193792117718733,0.05467059358684667,0.4613586298784472
2766.,0.42379274028082564,0.04789198017061634,0.4614730023528151
2767.,0.41070492746767573,0.06231026751270825,0.46158874631746405
2768.,0.3898906431799606,0.06295209809504836,0.46170588640851656
2769.,0.40594122594064513,0.07645683226572128,0.46182444785188703
2770.,0.402326619157663,0.07166425651926123,0.46194445648093563
2771.,0.37765640143817414,0.06781612374624507,0.4620659387547582
2772.,0.40937673138151426,0.06237193506534992,0.46218892177713683
2773.,0.4253860647436584,0.03559977869980837,0.4623134333161795
2774.,0.41663714071838504,0.08380110592024874,0.46243950182467886
2775.,0.45278361311234927,0.04217167808539646,0.46256715646121993
2776.,0.4590848135705497,0.06125383173510868,0.46269642711206993
2777.,0.4502009404947097,0.08661089488257323,0.4628273444138825
2778.,0.44668133736575144,0.07421508550699851,0.4629599397772534
2779.,0.4792474730618861,0.0930975521560099,0.46309424541116456
2780.,0.4585881890325032,0.06457749684544087,0.4632302943483544
2781.,0.452252774666651,0.041985028678133265,0.4633681204716572
2782.,0.4113448399078472,0.05421118307328077,0.4635077585413535
2783.,0.42101240475176294,0.053753793229939936,0.4636492442235778
2784.,0.4331869690262868,0.06542652778439259,0.4637926141198299
2785.,0.4333362610883405,0.07810259655759344,0.4639379057976421
2786.,0.4026738164547265,0.10310362948920068,0.46408515782245274
2787.,0.46808010533649824,0.11899100613110287,0.46423440979074376
2788.,0.5005726473278146,0.07711493662393266,0.46438570236449905
2789.,0.5370098995344279,0.11783508126091925,0.4645390773070462
