WN,SamRefAVG,Err,fitdata
2750.,0.9356293723915269,0.08636402364908484,0.943489898160561
2751.,0.8678531000200295,0.16813960850616363,0.9436904655827807
2752.,0.8632257041731526,0.14498338439179476,0.9438931678465905
2753.,0.8988523893447541,0.07492605175108548,0.9440980391200868
2754.,0.8664986172064165,0.13874434587198697,0.9443051143024279
2755.,0.8425492376243207,0.09778963901501474,0.9445144290434421
2756.,0.8679466310576976,0.1383068376617996,0.9447260197638665
2757.,0.8677695996085282,0.08826032917001875,0.9449399236762439
2758.,0.8954802446791307,0.08480058811281042,0.9451561788065019
2759.,0.9860258678396654,0.06703857492966903,0.9453748240162374
2760.,1.0306533077322646,0.15114687812488067,0.945595899025739
2761.,1.0050249513562308,0.12855425041019725,0.9458194444377711
2762.,1.0069988320909418,0.05896469272012718,0.9460455017621497
2763.,0.9193395103193145,0.1150119105877494,0.946274113441145
2764.,0.8405084942864611,0.1406112966892115,0.9465053228757383
2765.,0.7602504815127231,0.14630877175697826,0.946739174452768
2766.,0.8262393393875597,0.1092358306572144,0.9469757135730029
2767.,0.7902236991485335,0.12266726628398389,0.9472149866801768
2768.,0.8178421630847637,0.0882529917915676,0.9474570412910225
2769.,0.8694972468485318,0.07834961135496009,0.9477019260263494
2770.,0.9113418228454586,0.10697649612961987,0.9479496906432022
2771.,0.9088654056589027,0.13840627439602038,0.9482003860681478
2772.,0.8980676226270555,0.15073072305408777,0.9484540644317373
2773.,0.8318569443948004,0.1140917061435408,0.9487107791041881
2774.,0.7998530934756004,0.1647284237462478,0.9489705847323401
2775.,0.8124791614910506,0.19096276101875842,0.9492335372779386
2776.,0.8593806425664804,0.12879272896779256,0.9494996940572972
2777.,0.9280655710061629,0.1095898551360956,0.9497691137824036
2778.,0.9564404900816804,0.10322341067514981,0.9500418566035235
2779.,0.983177219414513,0.11733908826806658,0.9503179841533733
2780.,0.9489515990306024,0.11704711478219285,0.9505975595929238
2781.,0.9850687966423409,0.10062512791629147,0.9508806476589078
2782.,0.9350590295735579,0.06141082481262619,0.9511673147131059
2783.,0.9122616025367977,0.046654058680914705,0.9514576287934874
2784.,0.9082425512776507,0.07970102747455345,0.9517516596672896
2785.,0.8719720248993044,0.05570465280413853,0.9520494788861193
2786.,0.8738835299525048,0.09427064240094651,0.9523511598431689
2787.,0.9078349452651718,0.0646842153392594,0.952656777832639
2788.,0.9679626292709236,0.11722892965842084,0.9529664101114732
2789.,0.9930756747295829,0.12909752632887775,0.9532801359635018
2790.,1.0294914805701285,0.040905335602059924,0.953598036766112
2791.,0.9857999999999999,0.1280179310247563,0.9539201960595575
2792.,0.9557230410012142,0.0978414899374897,0.9542466996190295
2793.,0.9891683452209429,0.0651775580572172,0.95457763552962
2794.,0.9067735334697179,0.10876957097130294,0.9549130942643118
2795.,0.920441718268076,0.12661133910244723,0.9552531687651379
2796.,0.9081675750153094,0.10468548328175982,0.9555979545276618
2797.,0.9147117232240047,0.10767053497303414,0.9559475496889399
2798.,0.9540885086215108,0.07212844565589249,0.9563020551191284
2799.,0.9598871634970125,0.06028776550563767,0.956661574516917
2800.,0.9623105476266365,0.14073446481215943,0.957026214508975
2801.,0.9279098668511978,0.1271639939625856,0.9573960847536045
2802.,0.9286689487780382,0.11820733001183327,0.9577712980488138
2803.,0.9873816650941707,0.07716827147945055,0.9581519704450281
2804.,1.028611962184523,0.05658173691258738,0.958538221362671
2805.,1.0588812956388547,0.05440712052723664,0.9589301737148647
2806.,1.0557668445899462,0.05561733333144754,0.9593279540355094
2807.,1.0371425812887445,0.09725024027479313,0.9597316926130153
2808.,1.050944433221233,0.07497890719791715,0.9601415236299848
2809.,1.0012136629721677,0.038448102335546464,0.9605575853091483
2810.,1.0335119249027374,0.07868250706362785,0.9609800200658866
2811.,0.9796820108895505,0.12751608489317254,0.9614089746676859
2812.,0.9922067823720397,0.09393559871507201,0.9618446004008934
2813.,0.9882678011504288,0.08261170594660505,0.9622870532451666
2814.,0.9562682246604476,0.16231883735911642,0.9627364940560325
2815.,0.9891850062242418,0.15541334483376537,0.9631930887559936
2816.,1.042525521817037,0.08012537760261157,0.9636570085346567
2817.,0.9953669783948396,0.07232585878216947,0.9641284300583753
2818.,0.9199231793274775,0.0838955495161205,0.9646075356899408
2819.,0.8722697104544208,0.13206195352396535,0.9650945137188858
2820.,0.8582168732873818,0.12112773941309898,0.9655895586029948
2821.,0.9389674297657236,0.08942435639644096,0.9660928712216693
2822.,0.9704011343942021,0.08063727885344106,0.9666046591418204
2823.,0.9459716594905345,0.07676886951373063,0.9671251368970196
2824.,0.9962902506232778,0.08966840358377527,0.9676545262806796
2825.,1.0402966768818231,0.10537119910047274,0.9681930566540914
2826.,1.0098349469250008,0.10421275468016776,0.9687409652701996
2827.,0.9990582274580451,0.10741473904480506,0.9692984976140554
2828.,1.016297753967595,0.08822777211536437,0.9698659077609575
2829.,0.9959338429067146,0.07327686711576016,0.9704434587533525
2830.,1.0051495560647286,0.07987292703607694,0.9710314229976468
2831.,1.0108887671754814,0.09454958716562435,0.9716300826821652
2832.,1.0206127476231734,0.07692210167891952,0.9722397302175698
2833.,0.9976813575913857,0.07740444912172584,0.9728606687011577
2834.,1.0347024624796177,0.08546817961937754,0.9734932124065506
2835.,1.0088626125105802,0.13912613636721513,0.9741376873004055
2836.,0.9461907552748128,0.12765788787049587,0.974794431587888
2837.,1.0182108192687616,0.11871890794235608,0.9754637962887879
2838.,1.016628938783343,0.08300278441570792,0.9761461458462886
2839.,1.0228777880917648,0.09797200237940176,0.9768418587705628
2840.,0.9952802548532084,0.10810109790606487,0.9775513283195213
2841.,1.04318922281525,0.07207786615400029,0.9782749632192316
2842.,1.0904170100811996,0.07454558157376219,0.9790131884267116
2843.,1.0308460369266297,0.04651700268602801,0.9797664459380169
2844.,0.9754594336477088,0.05318934029746551,0.9805351956447711
2845.,0.901351777047127,0.04552399169393266,0.9813199162425419
2846.,0.9247458402751975,0.054069960847730664,0.9821211061947348
2847.,1.0239636639712706,0.07820131817598629,0.9829392847559802
2848.,1.010390591181038,0.10968492877393077,0.9837749930593137
2849.,0.9691664419005801,0.1067039499024527,0.9846287952718052
2850.,0.9946849506186436,0.07890136312704864,0.9855012798236844
2851.,1.059037840575056,0.1509466184395058,0.9863930607164363
2852.,1.0880486194522203,0.14647941349813082,0.9873047789158071
2853.,1.0281072223737386,0.11724737599022844,0.9882371038361759
2854.,1.0943823450321057,0.15418011786935407,0.9891907349233084
2855.,1.0550267577461596,0.16107064765650556,0.9901664033431286
2856.,1.1162958636369342,0.1606198937015595,0.9911648737848232
2857.,1.0724835397965664,0.15031156985432864,0.9921869463873437
2858.,1.0540080849808204,0.0635303855962,0.9932334587991932
2859.,1.0219709831159713,0.06273730519483074,0.9943052883822942
2860.,1.0001515962592713,0.06798014370887916,0.9954033545717396
2861.,0.9927922437673129,0.07904855314385961,0.9965286214043368
2862.,0.9368240375283079,0.13915621931739083,0.9976821002300771
2863.,0.952637894392676,0.18748435529192228,0.998864852622029
2864.,1.0494879707651543,0.23364915093312555,1.0000779935016495
2865.,1.0662322285685966,0.2105733214830614,1.0013226944981894
2866.,1.0269024393239659,0.14356450424986755,1.0026001875627122
2867.,1.0075764949311916,0.05770039791370251,1.0039117688593198
2868.,0.9964771129412333,0.11189052477022542,1.0052588029584761
2869.,0.9761703717165843,0.09613175497974966,1.006642727359873
2870.,0.9946204254382207,0.1232500626022392,1.0080650573751604
2871.,1.0150453254688216,0.11306019507913882,1.0095273914040415
2872.,0.9979906173389793,0.14735899977359498,1.0110314166408276
2873.,1.017401490149137,0.13552877118256115,1.0125789152525426
2874.,0.972198103292352,0.07438463838497705,1.0141717710741815
2875.,0.9833233515278521,0.12212855114556777,1.0158119768717588
2876.,1.0180917056561252,0.10442215161841288,1.0175016422294951
2877.,1.035316624085114,0.1006226820573066,1.0192430021238716
2878.,1.0444276336324616,0.10089829374545416,1.0210384262545291
2879.,1.1055703504043126,0.11740995816378716,1.0228904292101353
2880.,1.0605330836239082,0.06793945560898036,1.0248016815566112
2881.,1.1121713010378045,0.035143582538002316,1.0267750219455491
2882.,1.1106098946925542,0.05158198565322074,1.0288134703525746
2883.,1.1442886072785443,0.08481661469133696,1.0309202425688968
2884.,1.118130006497076,0.03353280270534943,1.0330987660846933
2885.,1.1058882331684339,0.0959325467872686,1.0353526975205365
2886.,1.0948876525751712,0.07610286732703139,1.0376859417831141
2887.,1.1123905801691691,0.07965305549311379,1.0401026731444647
2888.,1.0889606065875106,0.05040587674219332,1.0426073584702702
2889.,1.0541403180820865,0.07872201737062623,1.045204782852974
2890.,1.0143035577137478,0.12047102538203265,1.04790007794029
2891.,1.0456034727214139,0.023187430070736533,1.0506987532897667
2892.,1.153620220020907,0.1540858874981027,1.0536067311263926
2893.,1.0870979687071092,0.10848561898408848,1.0566303849338285
2894.,1.0544065403270164,0.11496390834941518,1.0597765823719987
2895.,1.0919979518855658,0.11853893923296652,1.063052733085964
2896.,1.1056913530318728,0.08177205877661374,1.0664668420550405
2897.,1.0805259700287604,0.08912088425969587,1.070027569229135
2898.,1.1345627184270735,0.10186669339418507,1.0737442963138228
2899.,1.1415679764341706,0.13189306570921064,1.0776272016998312
2900.,1.168767115219741,0.13206792034888704,1.0816873446900073
2901.,1.1346990278677895,0.11582540410436563,1.085936760361929
2902.,1.0678658492725193,0.1411420354849669,1.0903885666223743
2903.,1.1091035896014911,0.1169234832017242,1.0950570852672796
2904.,1.1399651123852044,0.06562636964284456,1.099957979165244
2905.,1.1545255845536893,0.04940365815181259,1.1051084080433697
2906.,1.1468731932172223,0.05951829888754923,1.1105272057823687
2907.,1.172178818566473,0.04511129376244175,1.1162350826368312
2908.,1.1472563504465705,0.09351149075956812,1.1222548564024355
2909.,1.0979790535416347,0.1256699152902119,1.1286117172739467
2910.,1.1422522915178113,0.13428186506040282,1.1353335319990459
2911.,1.1657392593726872,0.11805155981155681,1.1424511939605413
2912.,1.1241289295410144,0.08297843208708902,1.1499990270451277
2913.,1.1713576537437413,0.11012827585891634,1.1580152526172944
2914.,1.1330474385193516,0.13420488909949513,1.166542530653595
2915.,1.028706951310094,0.13414851801092567,1.1756285881502295
2916.,1.0270885971579857,0.11765486930908346,1.1853269503416246
2917.,1.1007036525455753,0.14245463400325864,1.1956977931007815
2918.,1.0500785261282037,0.08044848160334506,1.2068089381602203
2919.,1.0921877340972996,0.08657975421154179,1.2187370164889897
2920.,1.1546164008747133,0.1060082715245884,1.2315688292148663
2921.,1.2149986943952251,0.05855875850749645,1.2454029396998854
2922.,1.1991264187349666,0.09591326885141603,1.260351534356282
2923.,1.213187258564502,0.05466794034688991,1.2765425927514962
2924.,1.2953215213209361,0.09704488203100162,1.294122408080193
2925.,1.2897162587459452,0.1333767656702644,1.3132584946797992
2926.,1.3213195788411494,0.10672773782301834,1.3341429056048668
2927.,1.2792903284113715,0.08331307043838065,1.356995952946987
2928.,1.3019653396406927,0.133261404038234,1.3820702640230536
2929.,1.3355703994917003,0.11127081734928247,1.4096549965746783
2930.,1.2931489063568011,0.10820230238341043,1.4400798402526989
2931.,1.3711761261799493,0.1963962334105328,1.4737180909410057
2932.,1.3789594780128227,0.15050866547126926,1.5109875019519279
2933.,1.39849303824438,0.12336236843357165,1.5523466350940296
2934.,1.4320824106329382,0.1365293165268846,1.5982828089470973
2935.,1.5522773033890498,0.1321302575533877,1.6492851039351355
2936.,1.6493445694209925,0.1505230621245115,1.70579173681024
2937.,1.7335702205732455,0.19779810794952835,1.7680949294427446
2938.,1.7631986694906048,0.12581339605488118,1.836178012579581
2939.,1.8016810950875715,0.14854048858033095,1.9094503492366943
2940.,1.952520780949563,0.11675028194487395,1.9863416322461869
2941.,2.055869703648627,0.161671256494828,2.0637341768693815
2942.,2.0155068533221896,0.18857186781157326,2.136283193164437
2943.,2.0580726846884567,0.20303235786747645,2.19584877691672
2944.,2.0522921985815596,0.23147402275491938,2.23155629687166
2945.,2.1019846693128517,0.2328186897911178,2.231262470817559
2946.,2.0065764048576713,0.09703888410895516,2.1849567344475895
2947.,1.930903131534855,0.09030811870935913,2.0893320533078263
2948.,1.823040181425935,0.07297085901692456,1.9509249497254924
2949.,1.6765395472250542,0.0678707574363031,1.7850464456262816
2950.,1.4930399500234264,0.07241987821339851,1.6105782677735387
2951.,1.3153942187642544,0.06321618936440059,1.443979170381632
2952.,1.1571442279876465,0.1070857018210011,1.2958512469446208
2953.,1.0199282768024542,0.0837111375999494,1.1707440642537774
2954.,0.9075270782283349,0.1362321895801069,1.0688128099017524
2955.,0.8592526573955006,0.1151844087468897,0.9877825530372387
2956.,0.8006935684674956,0.12931905225812942,0.9244331593182424
2957.,0.8638941929791726,0.1105129222001693,0.8754741387612363
2958.,0.8510364027076395,0.07990921658769502,0.837958090857726
2959.,0.8288762929538355,0.04428784134220845,0.8094183553958432
2960.,0.805684254084837,0.07884920621704207,0.787867767214314
2961.,0.7842262055346517,0.10403950522957173,0.7717398843063413
2962.,0.7973275042782664,0.13448801517105097,0.7598146798338007
2963.,0.8440445066741342,0.11128285047708521,0.7511476213560764
2964.,0.8279249989928965,0.10913090477562368,0.7450090575242528
2965.,0.8463442929855897,0.06781999201122331,0.7408351948940115
2966.,0.825676463435817,0.08531815135729627,0.7381896251734003
2967.,0.8167423961588497,0.0933697039386925,0.7367336335531274
2968.,0.8453558471912528,0.09490976365161348,0.7362034869137628
2969.,0.8283612121540673,0.11683395932041961,0.7363931311160228
2970.,0.7693025735094299,0.13289132817918353,0.7371410213269021
2971.,0.8271864681482296,0.15289819991495437,0.7383200870504226
2972.,0.7944747261819584,0.12088913683846438,0.7398300670793136
2973.,0.835544367980621,0.1429891810697528,0.7415916353271723
2974.,0.7924196554914554,0.1374604860528612,0.7435418817829922
2975.,0.7295811294282707,0.08411612042714892,0.7456308214604581
2976.,0.7446789428540795,0.1006021176621415,0.7478186857828925
2977.,0.7422487953321603,0.0935757881820641,0.7500738117945474
2978.,0.814062252006463,0.09496123074870323,0.7523709900504347
2979.,0.8161685365014687,0.1155455705396469,0.7546901659550409
2980.,0.8107247178179695,0.16106259578866985,0.7570154146683906
2981.,0.8005441875189615,0.12306589988767123,0.7593341286912298
2982.,0.8124762715234423,0.10264650033767067,0.7616363715195225
2983.,0.8252249243961775,0.09017925764822593,0.7639143615324243
2984.,0.779346655740788,0.07146300079177005,0.7661620584401799
2985.,0.7910726194159345,0.1376714336827748,0.7683748308279883
2986.,0.8089495848225082,0.11482267960461959,0.7705491880761937
2987.,0.7920962636236106,0.07927309529938384,0.7726825635776216
2988.,0.7743720041643568,0.0550101450009387,0.7747731389783551
2989.,0.8440009041271224,0.09426218997228464,0.7768197013395086
2990.,0.8337946078900261,0.08998427495646934,0.7788215268050136
2991.,0.860417966648736,0.1128709176095188,0.7807782856773302
2992.,0.8440213707648155,0.1240697855870813,0.7826899648348082
2993.,0.8146413254674857,0.15798340038206762,0.784556804236078
2994.,0.8954018819457589,0.1543519121065288,0.7863792448977194
2995.,0.8317448315911731,0.0826905122480757,0.7881578862393712
2996.,0.8156354113438937,0.13709409772005962,0.7898934510944224
2997.,0.7999670592669367,0.054676040348103645,0.7915867570068418
2998.,0.7804546330765795,0.09069278360624458,0.7932386926928917
2999.,0.7824124955373081,0.11523932051173028,0.7948501987538955
3000.,0.7843944743262726,0.05755787056127341,0.7964222518933792
3001.,0.8101176697252793,0.04911167208256064,0.7979558520270122
3002.,0.8369836194563661,0.0994050438923104,0.7994520117832942
3003.,0.8109424351198581,0.12309614162254519,0.8009117479819488
3004.,0.8002762758368391,0.14056116522097922,0.8023360747495405
3005.,0.7396285024017281,0.1257748972949775,0.8037259979911089
3006.,0.7448631547652753,0.14703378742896328,0.8050825109851678
3007.,0.7687847326073978,0.1516028991101824,0.8064065909092737
3008.,0.7721574423986032,0.10857964326913525,0.8076991961361696
3009.,0.8260227167110945,0.15306020892551903,0.8089612641675472
3010.,0.7846100358732765,0.13723017330119217,0.8101937100948102
3011.,0.7726031010632217,0.09757539294661897,0.8113974254947217
3012.,0.8202283004649442,0.09041524453997617,0.8125732776831387
3013.,0.8162628794239443,0.08685736222151468,0.8137221092627938
3014.,0.7976705723924814,0.10667553921254554,0.8148447379116615
3015.,0.8365133648943918,0.12624523921813183,0.8159419563672925
3016.,0.8101411626377012,0.1034706898458189,0.8170145325698541
3017.,0.791060652422901,0.11642931277753259,0.8180632099327803
3018.,0.8092044717055797,0.08156559179524729,0.8190887077150714
3019.,0.83002073092358,0.09463693124555096,0.8200917214736025
3020.,0.7741680096074114,0.1538941976964367,0.8210729235774037
3021.,0.7761431759308838,0.12972399691419706,0.8220329637689084
3022.,0.7665117703656191,0.14887249268818878,0.8229724697597085
3023.,0.6606395882283835,0.17084410766252067,0.8238920478504832
3024.,0.7297119623854024,0.16505740590724566,0.8247922835665704
3025.,0.7973533305652766,0.14436535078381282,0.8256737423021461
3026.,0.8496626162337274,0.15896438099733384,0.8265369699672522
3027.,0.846571710971702,0.15577903233554038,0.8273824936329669
3028.,0.8501375474580629,0.13374855768721441,0.8282108221709135
3029.,0.8787079349178886,0.12917499344037148,0.8290224468840454
3030.,0.8958043193976618,0.12460816559510078,0.8298178421262792
3031.,0.8852225228374703,0.12581401346066087,0.8305974659090714
3032.,0.8802708958292094,0.153109281364118,0.831361760493473
3033.,0.8804587158766287,0.1247030458839759,0.8321111529665706
3034.,0.9127713964716242,0.06311692985718378,0.8328460558015196
3035.,0.9279346114396042,0.0735104334710069,0.8335668674006381
3036.,0.9076084567420111,0.08299994512930611,0.8342739726212374
3037.,0.8386185859126454,0.055215036838342835,0.8349677432840343
3038.,0.8426022787828824,0.16376465210913063,0.835648538664145
3039.,0.8336487683788427,0.1260426623663415,0.8363167059647616
3040.,0.8688215298216108,0.061883811119836915,0.836972580773718
3041.,0.8576088333007621,0.08273428074582076,0.8376164875032236
3042.,0.8864306938205657,0.08178383765339482,0.838248739813098
3043.,0.9111847706644811,0.12009874929947936,0.8388696410178954
3044.,0.8656149910369763,0.08148753692604481,0.8394794844783342
3045.,0.8232453828320236,0.1079990629699366,0.8400785539774784
3046.,0.8416132354274317,0.17391582930583105,0.840667124082134
3047.,0.8489734284548298,0.17626407133100944,0.8412454604899335
3048.,0.8412713470458985,0.0878289947392398,0.8418138203625938
3049.,0.8735026943707995,0.06693068551746728,0.8423724526458262
