WN,SamRefAVG,Err,fitdata
2750.,0.6676720607921882,0.07460491962715374,0.6712889515193906
2751.,0.6978121263436455,0.06452258911188713,0.6714531402599049
2752.,0.6374130655004572,0.05665461476089714,0.6716190947267715
2753.,0.6409473744054274,0.027312842668127862,0.6717868434505883
2754.,0.6574769755094835,0.11724768938293947,0.6719564155778153
2755.,0.624260746269592,0.1457808723424565,0.6721278408874293
2756.,0.6424789313600029,0.07610483105795551,0.6723011498081195
2757.,0.7033225306921371,0.08363980352905728,0.6724763734360464
2758.,0.6729383513079822,0.11352094378236813,0.6726535435531829
2759.,0.6573683717218212,0.08635133464062604,0.6728326926462642
2760.,0.6455922256851686,0.12176584104818959,0.6730138539263659
2761.,0.5938999097269237,0.134074490058531,0.673197061349136
2762.,0.5907564943191876,0.038716236814527655,0.6733823496357079
2763.,0.6029359454098518,0.026015269772512534,0.6735697542943198
2764.,0.5921275241726653,0.09163483801957528,0.6737593116426674
2765.,0.5880544044941187,0.09611692004860514,0.6739510588310222
2766.,0.6185762784944124,0.12282776595684408,0.674145033866142
2767.,0.6226766004415011,0.12308818057861533,0.6743412756360094
2768.,0.666843153516996,0.1246355575159008,0.6745398239354283
2769.,0.7090653850995343,0.13147412971648684,0.6747407194925156
2770.,0.6578781406153585,0.08669662329684334,0.674944003996124
2771.,0.625623104580272,0.0661862593866998,0.6751497201242336
2772.,0.6396769611950301,0.11129171846406448,0.6753579115733538
2773.,0.6104259189095804,0.09595594727568824,0.6755686230889751
2774.,0.6577617851498914,0.09101931877829954,0.6757819004971175
2775.,0.6922404112100886,0.10678094059694629,0.67599779073702
2776.,0.7232269873190119,0.07750853243110328,0.6762163418950197
2777.,0.7590096875705072,0.06510062995788576,0.6764376032396708
2778.,0.775220186697783,0.1183676596389207,0.6766616252581585
2779.,0.7867474611423666,0.15864840671576833,0.676888459694061
2780.,0.7367751235506558,0.157838612199184,0.677118159586519
2781.,0.6585435139882813,0.09104416646122458,0.6773507793108761
2782.,0.6295928910621093,0.10014818112225952,0.6775863746208508
2783.,0.6541822234843105,0.09366796092599229,0.6778250026923112
2784.,0.6660173059852527,0.09882940821575677,0.6780667221687211
2785.,0.70157262966419,0.07100319557678147,0.6783115932083349
2786.,0.7004083958939787,0.034298226176484904,0.6785596775332163
2787.,0.7050749518782253,0.07961859889624745,0.6788110384801671
2788.,0.7170693056304667,0.03770489123827634,0.6790657410536511
2789.,0.7061468757657435,0.08586506909873404,0.679323851980804
2790.,0.6355207135893031,0.11233720623429709,0.6795854397686272
2791.,0.6512,0.12905410451356408,0.6798505747634659
2792.,0.6287545554310264,0.11130817769882743,0.6801193292128793
2793.,0.6394457603505554,0.07850287030963096,0.6803917773300125
2794.,0.6861348851039535,0.09428653148614538,0.6806679953605936
2795.,0.7045005250394367,0.11970334206732422,0.6809480616526751
2796.,0.6929629516227802,0.12326106382766745,0.6812320567292568
2797.,0.719722951867102,0.13283972925565507,0.6815200633639258
2798.,0.7177753953510526,0.08623061559655448,0.6818121666596613
2799.,0.6232900173755741,0.08531933072386608,0.6821084541309604
2800.,0.6172313631051457,0.11114226740820951,0.6824090157894461
2801.,0.6697339243103942,0.08669994559101828,0.6827139442331326
2802.,0.6429087856903727,0.06610674937352529,0.6830233347395298
2803.,0.6430037142754773,0.0793371117044811,0.6833372853627798
2804.,0.6813525637510282,0.10495250870971451,0.6836558970350308
2805.,0.6460241341233184,0.09713862632043581,0.6839792736722626
2806.,0.6453727919721017,0.10713318605308206,0.6843075222847965
2807.,0.6619186993800918,0.11406566420201988,0.6846407530927267
2808.,0.6840879276538603,0.14511316153317963,0.6849790796465344
2809.,0.6798740768659968,0.10948980982492931,0.6853226189531545
2810.,0.6731993646714494,0.10312731667159074,0.6856714916077844
